,accommodates,price
14649,2,145.0
14650,4,80.0
14651,2,150.0
14652,4,250.0
14653,2,50.0
14654,2,150.0
14655,2,99.0
14656,2,60.0
14657,4,149.0
14658,2,89.0
14659,2,100.0
14660,2,200.0
14661,2,74.0
14662,4,119.0
14663,4,99.0
14664,2,175.0
14665,4,220.0
14666,4,200.0
14667,2,130.0
14668,3,109.0
14669,2,85.0
14670,2,135.0
14671,2,80.0
14672,3,200.0
14673,4,130.0
14674,2,80.0
14675,5,120.0
14676,4,200.0
14677,2,105.0
14678,8,440.0
14679,2,100.0
14680,2,79.0
14681,2,100.0
14682,2,140.0
14683,3,109.0
14684,4,250.0
14685,2,60.0
14686,2,85.0
14687,2,110.0
14688,2,85.0
14689,4,175.0
14690,3,89.0
14691,4,225.0
14692,2,80.0
14693,5,400.0
14694,4,250.0
14695,2,115.0
14696,4,115.0
14697,2,70.0
14698,3,36.0
14699,2,100.0
14700,4,200.0
14701,2,249.0
14702,2,200.0
14703,2,90.0
14704,1,68.0
14705,4,250.0
14706,6,800.0
14707,4,145.0
14708,2,54.0
14709,4,115.0
14710,2,55.0
14711,2,120.0
14712,3,140.0
14713,2,109.0
14714,4,169.0
14715,2,111.0
14716,2,111.0
14717,2,120.0
14718,4,200.0
14719,4,150.0
14720,2,65.0
14721,2,140.0
14722,2,145.0
14723,2,75.0
14724,6,250.0
14725,4,277.0
14726,4,120.0
14727,4,125.0
14728,4,306.0
14729,2,100.0
14730,2,50.0
14731,2,75.0
14732,4,145.0
14733,2,70.0
14734,1,70.0
14735,3,80.0
14736,2,70.0
14737,4,363.0
14738,2,155.0
14739,6,750.0
14740,4,120.0
14741,4,550.0
14742,4,500.0
14743,2,180.0
14744,1,500.0
14745,4,230.0
14746,2,249.0
14747,4,150.0
14748,3,150.0
14749,2,125.0
14750,4,180.0
14751,2,103.0
14752,2,110.0
14753,4,250.0
14754,3,89.0
14755,3,74.0
14756,2,120.0
14757,4,119.0
14758,2,120.0
14759,2,130.0
14760,4,95.0
14761,3,200.0
14762,2,120.0
14763,2,69.0
14764,4,140.0
14765,2,139.0
14766,4,135.0
14767,4,220.0
14768,2,109.0
14769,2,70.0
14770,2,170.0
14771,3,100.0
14772,1,45.0
14773,2,95.0
14774,2,150.0
14775,2,105.0
14776,2,123.0
14777,4,150.0
14778,2,62.0
14779,6,540.0
14780,3,155.0
14781,4,200.0
14782,1,29.0
14783,3,270.0
14784,2,145.0
14785,2,140.0
14786,2,53.0
14787,4,150.0
14788,2,50.0
14789,2,150.0
14790,4,90.0
14791,2,75.0
14792,2,129.0
14793,4,120.0
14794,4,105.0
14795,4,150.0
14796,3,129.0
14797,4,270.0
14798,2,150.0
14799,2,89.0
14800,4,285.0
14801,2,125.0
14802,3,150.0
14803,2,130.0
14804,3,145.0
14805,3,300.0
14806,2,120.0
14807,3,169.0
14808,2,79.0
14809,4,100.0
14810,2,135.0
14811,2,250.0
14812,4,200.0
14813,2,63.0
14814,4,599.0
14815,2,35.0
14816,4,174.0
14817,2,139.0
14818,4,200.0
14819,4,120.0
14820,2,95.0
14821,2,180.0
14822,2,99.0
14823,4,450.0
14824,2,100.0
14825,4,155.0
14826,2,149.0
14827,4,250.0
14828,2,89.0
14829,4,95.0
14830,3,120.0
14831,4,100.0
14832,2,85.0
14833,2,100.0
14834,2,58.0
14835,4,149.0
14836,2,100.0
14837,4,180.0
14838,2,87.0
14839,4,90.0
14840,4,180.0
14841,2,375.0
14842,2,175.0
14843,2,175.0
14844,2,50.0
14845,3,99.0
14846,4,160.0
14847,4,100.0
14848,4,159.0
14849,3,85.0
14850,2,120.0
14851,2,63.0
14852,2,80.0
14853,5,179.0
14854,4,120.0
14855,2,155.0
14856,2,130.0
14857,2,110.0
14858,1,46.0
14859,3,175.0
14860,2,160.0
14861,2,100.0
14862,3,150.0
14863,2,175.0
14864,2,60.0
14865,4,199.0
14866,2,125.0
14867,2,79.0
14868,2,79.0
14869,2,75.0
14870,2,90.0
14871,2,90.0
14872,3,95.0
14873,2,175.0
14874,2,195.0
14875,4,300.0
14876,2,149.0
14877,2,75.0
14878,2,100.0
14879,1,30.0
14880,1,40.0
14881,2,101.0
14882,5,250.0
14883,4,120.0
14884,3,90.0
14885,3,120.0
14886,4,120.0
14887,2,125.0
14888,2,100.0
14889,2,75.0
14890,4,120.0
14891,1,52.0
14892,2,52.0
14893,1,35.0
14894,3,38.0
14895,4,130.0
14896,4,250.0
14897,4,500.0
14898,2,69.0
14899,3,75.0
14900,2,100.0
14901,2,100.0
14902,4,100.0
14903,4,130.0
14904,2,125.0
14905,2,125.0
14906,2,145.0
14907,4,150.0
14908,4,78.0
14909,2,65.0
14910,3,223.0
14911,4,350.0
14912,3,120.0
14913,2,60.0
14914,2,75.0
14915,2,115.0
14916,2,200.0
14917,3,100.0
14918,4,79.0
14919,2,25.0
14920,4,250.0
14921,1,130.0
14922,2,80.0
14923,4,85.0
14924,4,119.0
14925,4,140.0
14926,4,130.0
14927,2,135.0
14928,4,140.0
14929,4,250.0
14930,4,139.0
14931,4,150.0
14932,4,150.0
14933,4,120.0
14934,2,95.0
14935,2,60.0
14936,3,125.0
14937,4,250.0
14938,4,250.0
14939,2,80.0
14940,2,140.0
14941,2,150.0
14942,2,160.0
14943,4,290.0
14944,2,175.0
14945,2,120.0
14946,4,145.0
14947,2,125.0
14948,4,150.0
14949,4,280.0
14950,1,70.0
14951,2,180.0
14952,2,189.0
14953,2,145.0
14954,2,70.0
14955,2,100.0
14956,4,99.0
14957,3,120.0
14958,4,146.0
14959,4,135.0
14960,4,339.0
14961,4,175.0
14962,2,100.0
14963,4,225.0
14964,3,100.0
14965,4,125.0
14966,2,110.0
14967,4,175.0
14968,4,350.0
14969,2,55.0
14970,2,80.0
14971,6,210.0
14972,2,120.0
14973,3,100.0
14974,2,120.0
14975,2,162.0
14976,4,550.0
14977,3,170.0
14978,2,58.0
14979,6,115.0
14980,2,55.0
14981,2,75.0
14982,2,100.0
14983,2,130.0
14984,2,50.0
14985,4,150.0
14986,2,60.0
14987,2,95.0
14988,4,150.0
14989,2,165.0
14990,4,590.0
14991,2,99.0
14992,4,165.0
14993,2,225.0
14994,2,80.0
14995,4,199.0
14996,2,85.0
14997,2,85.0
14998,2,120.0
14999,2,80.0
15000,1,80.0
15001,4,125.0
15002,4,89.0
15003,2,150.0
15004,2,95.0
15005,4,100.0
15006,6,195.0
15007,4,150.0
15008,4,300.0
15009,4,86.0
15010,4,220.0
15011,2,130.0
15012,4,120.0
15013,2,149.0
15014,4,130.0
15015,2,150.0
15016,4,150.0
15017,2,100.0
15018,2,155.0
15019,2,100.0
15020,4,120.0
15021,2,50.0
15022,2,175.0
15023,2,110.0
15024,2,80.0
15025,1,120.0
15026,6,140.0
15027,4,180.0
15028,2,75.0
15029,2,120.0
15030,2,95.0
15031,2,65.0
15032,2,159.0
15033,2,110.0
15034,2,80.0
15035,2,100.0
15036,2,125.0
15037,4,150.0
15038,6,195.0
15039,2,110.0
15040,2,125.0
15041,2,90.0
15042,2,130.0
15043,2,60.0
15044,2,50.0
15045,4,120.0
15046,4,250.0
15047,4,129.0
15048,3,200.0
15049,2,125.0
15050,4,199.0
15051,4,75.0
15052,2,75.0
15053,2,79.0
15054,4,310.0
15055,3,61.0
15056,4,80.0
15057,2,70.0
15058,2,70.0
15059,4,150.0
15060,4,159.0
15061,2,90.0
15062,2,85.0
15063,2,134.0
15064,3,100.0
15065,2,170.0
15066,2,60.0
15067,4,189.0
15068,2,140.0
15069,3,80.0
15070,2,80.0
15071,2,60.0
15072,4,400.0
15073,4,200.0
15074,2,99.0
15075,2,90.0
15076,2,150.0
15077,2,65.0
15078,2,95.0
15079,2,120.0
15080,4,80.0
15081,2,65.0
15082,2,125.0
15083,2,120.0
15084,4,475.0
15085,2,60.0
15086,2,60.0
15087,2,97.0
15088,4,140.0
15089,2,65.0
15090,2,55.0
15091,2,199.0
15092,2,75.0
15093,2,110.0
15094,4,85.0
15095,2,99.0
15096,4,300.0
15097,4,69.0
15098,4,250.0
15099,2,150.0
15100,5,175.0
15101,2,45.0
15102,2,100.0
15103,4,100.0
15104,2,140.0
15105,8,450.0
15106,2,85.0
15107,4,150.0
15108,2,75.0
15109,2,113.0
15110,2,70.0
15111,2,80.0
15112,2,116.0
15113,2,140.0
15114,4,100.0
15115,2,100.0
15116,2,90.0
15117,2,120.0
15118,2,25.0
15119,3,125.0
15120,2,45.0
15121,4,100.0
15122,2,140.0
15123,2,95.0
15124,4,210.0
15125,3,175.0
15126,2,140.0
15127,4,104.0
15128,2,200.0
15129,2,90.0
15130,3,210.0
15131,2,140.0
15132,4,180.0
15133,2,39.0
15134,4,140.0
15135,4,95.0
15136,2,140.0
15137,2,140.0
15138,2,65.0
15139,4,160.0
15140,4,350.0
15141,2,100.0
15142,2,75.0
15143,3,100.0
15144,3,250.0
15145,2,99.0
15146,3,75.0
15147,2,90.0
15148,4,125.0
15149,4,215.0
15150,4,175.0
15151,2,79.0
15152,4,130.0
15153,2,200.0
15154,2,109.0
15155,4,220.0
15156,4,130.0
15157,2,149.0
15158,4,125.0
15159,2,50.0
15160,2,136.0
15161,2,120.0
15162,2,79.0
15163,2,99.0
15164,2,99.0
15165,2,99.0
15166,4,150.0
15167,2,125.0
15168,4,182.0
15169,2,70.0
15170,3,120.0
15171,4,425.0
15172,2,145.0
15173,2,100.0
15174,6,390.0
15175,2,250.0
15176,2,90.0
15177,1,31.0
15178,4,170.0
15179,4,180.0
15180,2,90.0
15181,2,130.0
15182,2,110.0
15183,4,150.0
15184,4,150.0
15185,2,74.0
15186,2,80.0
15187,4,215.0
15188,2,125.0
15189,2,79.0
15190,2,99.0
15191,3,80.0
15192,4,350.0
15193,2,104.0
15194,2,200.0
15195,4,190.0
15196,2,100.0
15197,2,50.0
15198,2,180.0
15199,2,145.0
15200,4,70.0
15201,2,159.0
15202,4,190.0
15203,4,190.0
15204,4,190.0
15205,2,95.0
15206,4,250.0
15207,3,99.0
15208,4,120.0
15209,4,200.0
15210,4,160.0
15211,4,140.0
15212,4,120.0
15213,2,80.0
15214,2,135.0
15215,3,75.0
15216,2,129.0
15217,2,140.0
15218,2,150.0
15219,2,95.0
15220,2,50.0
15221,2,180.0
15222,2,90.0
15223,2,150.0
15224,4,170.0
15225,2,70.0
15226,3,100.0
15227,3,100.0
15228,3,80.0
15229,2,157.0
15230,2,110.0
15231,2,80.0
15232,2,125.0
15233,4,108.0
15234,2,140.0
15235,2,249.0
15236,3,90.0
15237,2,99.0
15238,2,123.0
15239,3,42.0
15240,2,190.0
15241,2,115.0
15242,2,140.0
15243,2,100.0
15244,4,300.0
15245,4,199.0
15246,2,90.0
15247,2,50.0
15248,2,59.0
15249,4,185.0
15250,2,125.0
15251,2,80.0
15252,2,70.0
15253,2,140.0
15254,2,75.0
15255,2,150.0
15256,2,95.0
15257,2,140.0
15258,3,150.0
15259,4,120.0
15260,2,125.0
15261,2,129.0
15262,2,99.0
15263,4,107.0
15264,3,60.0
15265,2,199.0
15266,1,80.0
15267,2,105.0
15268,4,200.0
15269,3,165.0
15270,2,96.0
15271,2,80.0
15272,2,125.0
15273,2,55.0
15274,3,85.0
15275,3,148.0
15276,3,80.0
15277,2,75.0
15278,3,99.0
15279,4,99.0
15280,2,100.0
15281,7,530.0
15282,2,60.0
15283,4,179.0
15284,3,50.0
15285,4,150.0
15286,2,100.0
15287,2,95.0
15288,4,100.0
15289,3,100.0
15290,2,130.0
15291,2,130.0
15292,2,105.0
15293,2,150.0
15294,4,125.0
15295,4,400.0
15296,2,109.0
15297,2,110.0
15298,3,195.0
15299,4,99.0
15300,2,150.0
15301,4,149.0
15302,2,150.0
15303,4,75.0
15304,2,150.0
15305,4,63.0
15306,4,150.0
15307,4,70.0
15308,2,129.0
15309,4,71.0
15310,2,73.0
15311,4,120.0
15312,2,30.0
15313,4,250.0
15314,2,90.0
15315,4,210.0
15316,2,125.0
15317,4,200.0
15318,2,80.0
15319,1,80.0
15320,2,85.0
15321,2,80.0
15322,2,85.0
15323,4,48.0
15324,4,70.0
15325,2,150.0
15326,5,200.0
15327,2,110.0
15328,8,150.0
15329,2,175.0
15330,2,45.0
15331,2,85.0
15332,2,35.0
15333,2,150.0
15334,2,100.0
15335,4,99.0
15336,2,129.0
15337,7,495.0
15338,4,250.0
15339,2,99.0
15340,4,80.0
15341,4,205.0
15342,3,209.0
15343,2,75.0
15344,4,155.0
15345,2,93.0
15346,2,80.0
15347,4,200.0
15348,2,105.0
15349,3,125.0
15350,3,135.0
15351,4,475.0
15352,2,150.0
15353,4,260.0
15354,2,125.0
15355,3,155.0
15356,2,200.0
15357,2,180.0
15358,4,125.0
15359,4,125.0
15360,2,89.0
15361,2,85.0
15362,4,150.0
15363,6,250.0
15364,2,140.0
15365,2,115.0
15366,4,250.0
15367,2,45.0
15368,2,55.0
15369,4,325.0
15370,4,400.0
15371,2,120.0
15372,2,80.0
15373,4,140.0
15374,2,100.0
15375,4,149.0
15376,1,65.0
15377,2,70.0
15378,2,149.0
15379,2,115.0
15380,3,109.0
15381,4,99.0
15382,1,75.0
15383,4,100.0
15384,2,90.0
15385,4,275.0
15386,2,200.0
15387,4,130.0
15388,2,175.0
15389,4,195.0
15390,3,85.0
15391,4,125.0
15392,2,129.0
15393,2,75.0
15394,2,75.0
15395,4,350.0
15396,3,101.0
15397,2,149.0
15398,4,125.0
15399,4,345.0
15400,2,32.0
15401,3,55.0
15402,4,155.0
15403,4,220.0
15404,2,130.0
15405,4,99.0
15406,4,89.0
15407,4,259.0
15408,2,44.0
15409,1,79.0
15410,1,79.0
15411,2,81.0
15412,4,220.0
15413,2,85.0
15414,4,210.0
15415,4,68.0
15416,2,80.0
15417,4,450.0
15418,2,121.0
15419,2,53.0
15420,2,100.0
15421,4,125.0
15422,2,150.0
15423,1,55.0
15424,2,125.0
15425,2,99.0
15426,2,175.0
15427,4,175.0
15428,2,65.0
15429,2,125.0
15430,5,300.0
15431,2,75.0
15432,2,250.0
15433,2,100.0
15434,3,139.0
15435,2,80.0
15436,2,110.0
15437,4,280.0
15438,2,85.0
15439,3,120.0
15440,2,150.0
15441,4,175.0
15442,4,230.0
15443,3,70.0
15444,2,100.0
15445,2,75.0
15446,4,209.0
15447,3,100.0
15448,2,135.0
15449,2,165.0
15450,4,400.0
15451,2,99.0
15452,2,80.0
15453,2,120.0
15454,6,300.0
15455,2,69.0
15456,2,230.0
15457,1,39.0
15458,2,99.0
15459,2,80.0
15460,2,165.0
15461,2,65.0
15462,2,49.0
15463,2,115.0
15464,2,90.0
15465,4,250.0
15466,4,160.0
15467,4,160.0
15468,2,119.0
15469,5,299.0
15470,2,40.0
15471,4,300.0
15472,4,200.0
15473,3,165.0
15474,4,180.0
15475,4,150.0
15476,2,75.0
15477,6,120.0
15478,2,45.0
15479,2,165.0
15480,4,150.0
15481,2,53.0
15482,2,95.0
15483,2,130.0
15484,2,100.0
15485,2,40.0
15486,4,300.0
15487,2,115.0
15488,4,220.0
15489,4,350.0
15490,4,200.0
15491,3,170.0
15492,2,64.0
15493,2,100.0
15494,4,200.0
15495,4,450.0
15496,4,250.0
15497,4,300.0
15498,1,95.0
15499,5,90.0
15500,4,160.0
15501,4,125.0
15502,6,394.0
15503,2,110.0
15504,2,100.0
15505,2,100.0
15506,3,190.0
15507,2,110.0
15508,4,100.0
15509,2,99.0
15510,6,275.0
15511,2,200.0
15512,2,100.0
15513,4,65.0
15514,4,262.0
15515,4,70.0
15516,2,145.0
15517,2,150.0
15518,2,69.0
15519,1,95.0
15520,4,280.0
15521,2,100.0
15522,2,59.0
15523,2,159.0
15524,1,45.0
15525,2,200.0
15526,2,195.0
15527,4,375.0
15528,2,275.0
15529,2,60.0
15530,4,395.0
15531,2,110.0
15532,2,75.0
15533,2,110.0
15534,2,48.0
15535,4,170.0
15536,2,60.0
15537,2,80.0
15538,4,118.0
15539,4,59.0
15540,2,90.0
15541,2,350.0
15542,4,100.0
15543,16,700.0
15544,2,200.0
15545,2,175.0
15546,4,175.0
15547,3,175.0
15548,2,100.0
15549,4,195.0
15550,8,850.0
15551,2,160.0
15552,2,76.0
15553,4,105.0
15554,4,290.0
15555,2,205.0
15556,3,90.0
15557,2,120.0
15558,2,150.0
15559,2,125.0
15560,2,145.0
15561,2,109.0
15562,2,89.0
15563,2,119.0
15564,2,79.0
15565,4,200.0
15566,2,165.0
15567,4,115.0
15568,2,80.0
15569,2,115.0
15570,2,150.0
15571,2,170.0
15572,4,269.0
15573,2,60.0
15574,4,110.0
15575,2,100.0
15576,4,149.0
15577,2,170.0
15578,2,143.0
15579,2,110.0
15580,2,80.0
15581,2,110.0
15582,4,90.0
15583,4,150.0
15584,4,195.0
15585,4,170.0
15586,4,150.0
15587,2,120.0
15588,2,159.0
15589,2,100.0
15590,4,210.0
15591,5,139.0
15592,2,160.0
15593,2,150.0
15594,2,37.0
15595,7,450.0
15596,4,385.0
15597,4,130.0
15598,2,100.0
15599,2,100.0
15600,2,72.0
15601,3,175.0
15602,4,350.0
15603,3,150.0
15604,4,150.0
15605,3,100.0
15606,4,504.0
15607,2,191.0
15608,1,40.0
15609,2,35.0
15610,2,175.0
15611,2,155.0
15612,6,250.0
15613,4,169.0
15614,2,87.0
15615,4,300.0
15616,2,70.0
15617,2,150.0
15618,2,79.0
15619,2,130.0
15620,4,85.0
15621,4,100.0
15622,3,140.0
15623,2,120.0
15624,2,65.0
15625,2,30.0
15626,2,125.0
15627,2,155.0
15628,4,169.0
15629,2,50.0
15630,2,129.0
15631,6,270.0
15632,2,65.0
15633,2,40.0
15634,4,150.0
15635,2,45.0
15636,1,85.0
15637,2,75.0
15638,2,100.0
15639,4,125.0
15640,3,149.0
15641,2,65.0
15642,3,180.0
15643,4,115.0
15644,2,90.0
15645,2,100.0
15646,2,80.0
15647,4,350.0
15648,2,120.0
15649,2,80.0
15650,2,125.0
15651,4,95.0
15652,4,120.0
15653,4,130.0
15654,2,160.0
15655,6,525.0
15656,2,85.0
15657,4,550.0
15658,2,175.0
15659,2,65.0
15660,2,80.0
15661,2,100.0
15662,2,49.0
15663,2,60.0
15664,4,450.0
15665,2,80.0
15666,4,200.0
15667,2,140.0
15668,2,119.0
15669,2,99.0
15670,3,120.0
15671,2,120.0
15672,3,59.0
15673,2,99.0
15674,4,150.0
15675,2,300.0
15676,4,510.0
15677,4,130.0
15678,3,350.0
15679,3,95.0
15680,2,139.0
15681,2,125.0
15682,4,170.0
15683,4,230.0
15684,2,110.0
15685,2,279.0
15686,4,175.0
15687,2,90.0
15688,4,185.0
15689,4,185.0
15690,4,215.0
15691,4,149.0
15692,4,215.0
15693,4,215.0
15694,2,100.0
15695,4,750.0
15696,4,140.0
15697,2,90.0
15698,2,120.0
15699,2,300.0
15700,4,150.0
15701,2,150.0
15702,2,120.0
15703,2,135.0
15704,2,169.0
15705,2,99.0
15706,2,130.0
15707,2,79.0
15708,2,85.0
15709,5,70.0
15710,4,110.0
15711,2,76.0
15712,2,145.0
15713,4,99.0
15714,2,110.0
15715,2,75.0
15716,2,150.0
15717,2,140.0
15718,4,150.0
15719,2,100.0
15720,2,100.0
15721,3,225.0
15722,4,259.0
15723,2,75.0
15724,3,170.0
15725,2,38.0
15726,2,159.0
15727,4,175.0
15728,4,300.0
15729,2,120.0
15730,4,150.0
15731,2,136.0
15732,4,250.0
15733,2,130.0
15734,6,550.0
15735,2,75.0
15736,4,175.0
15737,2,90.0
15738,2,250.0
15739,3,225.0
15740,2,47.0
15741,2,125.0
15742,2,110.0
15743,2,80.0
15744,2,70.0
15745,4,300.0
15746,8,
15747,2,105.0
15748,2,150.0
15749,2,159.0
15750,4,200.0
15751,2,70.0
15752,4,180.0
15753,4,800.0
15754,5,145.0
15755,2,120.0
15756,3,80.0
15757,2,35.0
15758,4,175.0
15759,4,500.0
15760,4,600.0
15761,4,200.0
15762,4,120.0
15763,3,80.0
15764,2,147.0
15765,2,120.0
15766,4,150.0
15767,2,120.0
15768,2,155.0
15769,3,95.0
15770,2,150.0
15771,4,260.0
15772,2,75.0
15773,4,700.0
15774,4,680.0
15775,2,69.0
15776,4,100.0
15777,4,110.0
15778,4,149.0
15779,2,110.0
15780,2,80.0
15781,2,120.0
15782,2,80.0
15783,2,49.0
15784,2,30.0
15785,2,91.0
15786,2,150.0
15787,2,80.0
15788,4,150.0
15789,3,99.0
15790,4,120.0
15791,6,700.0
15792,2,150.0
15793,2,200.0
15794,2,90.0
15795,3,240.0
15796,3,72.0
15797,4,100.0
15798,2,49.0
15799,2,119.0
15800,4,330.0
15801,2,92.0
15802,4,300.0
15803,2,300.0
15804,3,99.0
15805,2,120.0
15806,2,89.0
15807,2,75.0
15808,2,100.0
15809,4,159.0
15810,2,150.0
15811,6,120.0
15812,4,220.0
15813,4,249.0
15814,2,100.0
15815,2,95.0
15816,3,50.0
15817,4,100.0
15818,2,70.0
15819,4,185.0
15820,2,60.0
15821,3,85.0
15822,2,95.0
15823,4,135.0
15824,4,403.0
15825,4,175.0
15826,2,187.0
15827,4,82.0
15828,4,159.0
15829,4,120.0
15830,7,500.0
15831,4,100.0
15832,4,125.0
15833,2,225.0
15834,3,175.0
15835,2,145.0
15836,4,120.0
15837,2,120.0
15838,2,75.0
15839,2,52.0
15840,2,130.0
15841,2,50.0
15842,4,160.0
15843,2,100.0
15844,5,150.0
15845,2,100.0
15846,2,70.0
15847,2,130.0
15848,2,100.0
15849,2,180.0
15850,2,35.0
15851,2,150.0
15852,4,250.0
15853,4,100.0
15854,3,150.0
15855,2,95.0
15856,2,55.0
15857,2,165.0
15858,4,100.0
15859,2,85.0
15860,2,105.0
15861,2,150.0
15862,2,80.0
15863,5,245.0
15864,4,120.0
15865,2,190.0
15866,2,200.0
15867,2,110.0
15868,4,275.0
15869,4,190.0
15870,2,100.0
15871,2,70.0
15872,2,130.0
15873,2,80.0
15874,2,125.0
15875,2,134.0
15876,4,189.0
15877,4,128.0
15878,4,150.0
15879,2,90.0
15880,5,275.0
15881,2,68.0
15882,4,200.0
15883,2,60.0
15884,2,65.0
15885,7,700.0
15886,5,590.0
15887,2,325.0
15888,2,140.0
15889,2,105.0
15890,2,80.0
15891,4,120.0
15892,2,160.0
15893,2,180.0
15894,2,110.0
15895,2,99.0
15896,2,75.0
15897,6,650.0
15898,4,175.0
15899,4,215.0
15900,2,95.0
15901,4,128.0
15902,2,150.0
15903,2,130.0
15904,4,100.0
15905,2,92.0
15906,4,190.0
15907,2,136.0
15908,2,100.0
15909,3,100.0
15910,4,300.0
15911,2,135.0
15912,4,200.0
15913,2,100.0
15914,2,109.0
15915,2,180.0
15916,2,120.0
15917,4,250.0
15918,2,125.0
15919,2,99.0
15920,2,150.0
15921,5,335.0
15922,2,85.0
15923,4,245.0
15924,2,149.0
15925,2,79.0
15926,2,79.0
15927,4,240.0
15928,6,150.0
15929,4,300.0
15930,3,219.0
15931,8,79.0
15932,2,150.0
15933,2,105.0
15934,2,200.0
15935,2,100.0
15936,2,125.0
15937,2,120.0
15938,2,119.0
15939,6,300.0
15940,2,120.0
15941,4,60.0
15942,2,170.0
15943,2,150.0
15944,4,250.0
15945,2,115.0
15946,4,50.0
15947,2,100.0
15948,4,250.0
15949,2,109.0
15950,2,100.0
15951,2,100.0
15952,2,100.0
15953,2,150.0
15954,2,50.0
15955,2,100.0
15956,4,285.0
15957,2,150.0
15958,2,65.0
15959,4,160.0
15960,4,250.0
15961,4,140.0
15962,4,299.0
15963,4,200.0
15964,2,99.0
15965,2,100.0
15966,2,110.0
15967,4,169.0
15968,4,218.0
15969,4,132.0
15970,2,75.0
15971,2,100.0
15972,1,80.0
15973,2,80.0
15974,2,92.0
15975,4,125.0
15976,2,175.0
15977,4,80.0
15978,2,95.0
15979,2,130.0
15980,2,170.0
15981,2,79.0
15982,2,89.0
15983,2,60.0
15984,4,290.0
15985,2,50.0
15986,2,90.0
15987,2,150.0
15988,4,135.0
15989,2,192.0
15990,2,95.0
15991,2,60.0
15992,2,150.0
15993,4,300.0
15994,2,110.0
15995,2,125.0
15996,3,175.0
15997,2,119.0
15998,4,150.0
15999,4,125.0
16000,2,125.0
16001,4,550.0
16002,2,110.0
16003,4,300.0
16004,4,125.0
16005,2,61.0
16006,4,295.0
16007,2,45.0
16008,4,399.0
16009,2,90.0
16010,2,174.0
16011,4,320.0
16012,4,300.0
16013,2,150.0
16014,2,119.0
16015,2,80.0
16016,2,130.0
16017,4,320.0
16018,2,85.0
16019,2,90.0
16020,4,278.0
16021,2,124.0
16022,1,50.0
16023,2,89.0
16024,4,205.0
16025,3,140.0
16026,4,299.0
16027,4,265.0
16028,4,440.0
16029,4,249.0
16030,2,150.0
16031,2,139.0
16032,2,125.0
16033,2,119.0
16034,4,135.0
16035,4,750.0
16036,4,240.0
16037,2,64.0
16038,2,88.0
16039,4,195.0
16040,2,199.0
16041,4,275.0
16042,2,55.0
16043,2,125.0
16044,2,150.0
16045,5,125.0
16046,4,200.0
16047,2,66.0
16048,4,204.0
16049,2,80.0
16050,2,100.0
16051,4,110.0
16052,4,220.0
16053,3,114.0
16054,4,380.0
16055,2,400.0
16056,2,350.0
16057,4,200.0
16058,2,90.0
16059,2,205.0
16060,2,200.0
16061,2,151.0
16062,2,175.0
16063,2,55.0
16064,2,199.0
16065,4,88.0
16066,4,160.0
16067,2,98.0
16068,2,125.0
16069,2,50.0
16070,4,140.0
16071,2,125.0
16072,2,119.0
16073,1,40.0
16074,2,80.0
16075,2,50.0
16076,2,120.0
16077,2,150.0
16078,2,100.0
16079,2,110.0
16080,3,100.0
16081,4,195.0
16082,1,30.0
16083,2,195.0
16084,6,208.0
16085,4,280.0
16086,3,200.0
16087,2,74.0
16088,2,105.0
16089,6,185.0
16090,3,200.0
16091,2,140.0
16092,4,135.0
16093,4,275.0
16094,7,390.0
16095,2,89.0
16096,2,135.0
16097,3,200.0
16098,4,255.0
16099,2,200.0
16100,2,170.0
16101,2,150.0
16102,2,134.0
16103,2,69.0
16104,6,130.0
16105,3,130.0
16106,4,999.0
16107,2,89.0
16108,4,90.0
16109,2,100.0
16110,3,149.0
16111,2,100.0
16112,4,184.0
16113,3,37.0
16114,4,150.0
16115,4,275.0
16116,2,125.0
16117,4,260.0
16118,4,125.0
16119,2,150.0
16120,2,80.0
16121,2,419.0
16122,2,79.0
16123,2,125.0
16124,2,99.0
16125,4,300.0
16126,2,149.0
16127,4,135.0
16128,3,99.0
16129,2,100.0
16130,2,60.0
16131,2,120.0
16132,2,119.0
16133,2,409.0
16134,2,90.0
16135,2,150.0
16136,2,37.0
16137,4,200.0
16138,2,320.0
16139,2,100.0
16140,3,150.0
16141,5,200.0
16142,4,180.0
16143,2,79.0
16144,2,175.0
16145,5,190.0
16146,2,175.0
16147,3,150.0
16148,3,70.0
16149,4,295.0
16150,4,400.0
16151,3,150.0
16152,5,180.0
16153,2,160.0
16154,3,300.0
16155,3,160.0
16156,4,160.0
16157,2,175.0
16158,2,80.0
16159,4,265.0
16160,4,160.0
16161,2,140.0
16162,4,290.0
16163,2,129.0
16164,2,177.0
16165,6,300.0
16166,3,150.0
16167,4,285.0
16168,4,399.0
16169,2,150.0
16170,5,425.0
16171,2,54.0
16172,2,110.0
16173,2,150.0
16174,2,40.0
16175,4,160.0
16176,4,140.0
16177,4,130.0
16178,2,150.0
16179,2,175.0
16180,2,99.0
16181,2,200.0
16182,4,150.0
16183,2,80.0
16184,2,150.0
16185,2,99.0
16186,2,100.0
16187,4,89.0
16188,2,119.0
16189,4,150.0
16190,3,100.0
16191,3,109.0
16192,3,200.0
16193,4,155.0
16194,2,179.0
16195,4,165.0
16196,4,220.0
16197,2,160.0
16198,4,220.0
16199,2,119.0
16200,2,110.0
16201,4,200.0
16202,4,175.0
16203,4,190.0
