,id,neighbourhood,gebied,gemiddelde WOZ-waarde
517,5921275,Oostelijk Havengebied - Indische Buurt,M Oost,459254
518,5922703,Oostelijk Havengebied - Indische Buurt,M Oost,459254
519,5930133,Watergraafsmeer,M Oost,459254
520,5957231,Oud-Oost,M Oost,459254
521,5975684,Oud-Oost,M Oost,459254
522,6003515,Oud-Oost,M Oost,459254
523,6016132,Oostelijk Havengebied - Indische Buurt,M Oost,459254
524,6022608,Oostelijk Havengebied - Indische Buurt,M Oost,459254
525,6027822,Oostelijk Havengebied - Indische Buurt,M Oost,459254
526,6041547,Watergraafsmeer,M Oost,459254
527,6043774,Oud-Oost,M Oost,459254
528,6044090,Oud-Oost,M Oost,459254
529,6046073,Oostelijk Havengebied - Indische Buurt,M Oost,459254
530,6076489,IJburg - Zeeburgereiland,M Oost,459254
531,6085695,Oud-Oost,M Oost,459254
532,6088524,Oostelijk Havengebied - Indische Buurt,M Oost,459254
533,6089620,Watergraafsmeer,M Oost,459254
534,6089828,Oud-Oost,M Oost,459254
535,6091841,Oud-Oost,M Oost,459254
536,6095155,Watergraafsmeer,M Oost,459254
537,6097271,Oud-Oost,M Oost,459254
538,6136389,Oud-Oost,M Oost,459254
539,6139102,Oostelijk Havengebied - Indische Buurt,M Oost,459254
540,6147858,Watergraafsmeer,M Oost,459254
541,6149173,Oostelijk Havengebied - Indische Buurt,M Oost,459254
542,6149840,Oostelijk Havengebied - Indische Buurt,M Oost,459254
543,6159241,Oud-Oost,M Oost,459254
544,6161365,Oostelijk Havengebied - Indische Buurt,M Oost,459254
545,6177003,IJburg - Zeeburgereiland,M Oost,459254
546,6182637,IJburg - Zeeburgereiland,M Oost,459254
547,6194306,IJburg - Zeeburgereiland,M Oost,459254
548,6194719,Oud-Oost,M Oost,459254
549,6195506,Oud-Oost,M Oost,459254
550,6241450,IJburg - Zeeburgereiland,M Oost,459254
551,6246984,Oud-Oost,M Oost,459254
552,6251700,Oud-Oost,M Oost,459254
553,6252615,IJburg - Zeeburgereiland,M Oost,459254
554,6253485,Oud-Oost,M Oost,459254
555,6254769,Oud-Oost,M Oost,459254
556,6280751,Watergraafsmeer,M Oost,459254
557,6282757,Oostelijk Havengebied - Indische Buurt,M Oost,459254
558,6307793,Oud-Oost,M Oost,459254
559,6310268,Oostelijk Havengebied - Indische Buurt,M Oost,459254
560,6312791,Oud-Oost,M Oost,459254
561,6320255,Oostelijk Havengebied - Indische Buurt,M Oost,459254
562,6320924,IJburg - Zeeburgereiland,M Oost,459254
563,6323190,IJburg - Zeeburgereiland,M Oost,459254
564,6334470,Oud-Oost,M Oost,459254
565,6339872,Oud-Oost,M Oost,459254
566,6361722,Watergraafsmeer,M Oost,459254
567,6367488,Oostelijk Havengebied - Indische Buurt,M Oost,459254
568,6375515,Oud-Oost,M Oost,459254
569,6383577,IJburg - Zeeburgereiland,M Oost,459254
570,6388973,IJburg - Zeeburgereiland,M Oost,459254
571,6418164,Oostelijk Havengebied - Indische Buurt,M Oost,459254
572,6419911,Watergraafsmeer,M Oost,459254
573,6420014,Oostelijk Havengebied - Indische Buurt,M Oost,459254
574,6422527,Oud-Oost,M Oost,459254
575,6428256,Watergraafsmeer,M Oost,459254
576,6431903,Oud-Oost,M Oost,459254
577,6432066,Oud-Oost,M Oost,459254
578,6435304,Watergraafsmeer,M Oost,459254
579,6471477,IJburg - Zeeburgereiland,M Oost,459254
580,6475556,Oud-Oost,M Oost,459254
581,6478917,Oud-Oost,M Oost,459254
582,6497375,Oud-Oost,M Oost,459254
583,6512505,Oud-Oost,M Oost,459254
584,6533278,Oostelijk Havengebied - Indische Buurt,M Oost,459254
585,6539947,Oud-Oost,M Oost,459254
586,6540089,Oostelijk Havengebied - Indische Buurt,M Oost,459254
587,6541197,Oud-Oost,M Oost,459254
588,6541993,Oostelijk Havengebied - Indische Buurt,M Oost,459254
589,6542786,Watergraafsmeer,M Oost,459254
590,6552845,Oud-Oost,M Oost,459254
591,6556181,Oud-Oost,M Oost,459254
592,6556992,Oud-Oost,M Oost,459254
593,6557928,Oostelijk Havengebied - Indische Buurt,M Oost,459254
594,6558004,Oud-Oost,M Oost,459254
595,6558703,Oostelijk Havengebied - Indische Buurt,M Oost,459254
596,6564052,Watergraafsmeer,M Oost,459254
597,6573179,IJburg - Zeeburgereiland,M Oost,459254
598,6598084,Oud-Oost,M Oost,459254
599,6608540,Oud-Oost,M Oost,459254
600,6610865,Oud-Oost,M Oost,459254
601,6617189,Watergraafsmeer,M Oost,459254
602,6620796,IJburg - Zeeburgereiland,M Oost,459254
603,6620804,Watergraafsmeer,M Oost,459254
604,6622929,Oostelijk Havengebied - Indische Buurt,M Oost,459254
605,6630481,Oud-Oost,M Oost,459254
606,6631540,Watergraafsmeer,M Oost,459254
607,6633001,Oud-Oost,M Oost,459254
608,6635669,Oud-Oost,M Oost,459254
609,6657872,Oud-Oost,M Oost,459254
610,6664240,Oud-Oost,M Oost,459254
611,6674443,Oostelijk Havengebied - Indische Buurt,M Oost,459254
612,6681455,Oostelijk Havengebied - Indische Buurt,M Oost,459254
613,6682335,IJburg - Zeeburgereiland,M Oost,459254
614,6684174,Oostelijk Havengebied - Indische Buurt,M Oost,459254
615,6698690,Watergraafsmeer,M Oost,459254
616,6702853,Oud-Oost,M Oost,459254
617,6718202,IJburg - Zeeburgereiland,M Oost,459254
618,6719155,Oud-Oost,M Oost,459254
619,6722220,Oud-Oost,M Oost,459254
620,6732624,Oud-Oost,M Oost,459254
621,6774836,Oud-Oost,M Oost,459254
622,6779089,Oostelijk Havengebied - Indische Buurt,M Oost,459254
623,6797163,Oud-Oost,M Oost,459254
624,6804629,Oostelijk Havengebied - Indische Buurt,M Oost,459254
625,6805210,Watergraafsmeer,M Oost,459254
626,6816828,Oostelijk Havengebied - Indische Buurt,M Oost,459254
627,6819794,Oud-Oost,M Oost,459254
628,6827268,Watergraafsmeer,M Oost,459254
629,6830226,Oud-Oost,M Oost,459254
630,6832721,Watergraafsmeer,M Oost,459254
631,6834384,Oud-Oost,M Oost,459254
632,6845563,Oud-Oost,M Oost,459254
633,6849314,Watergraafsmeer,M Oost,459254
634,6857675,Oud-Oost,M Oost,459254
635,6892880,Oostelijk Havengebied - Indische Buurt,M Oost,459254
636,6893860,IJburg - Zeeburgereiland,M Oost,459254
637,6918107,Watergraafsmeer,M Oost,459254
638,6946654,Watergraafsmeer,M Oost,459254
639,6960768,Oostelijk Havengebied - Indische Buurt,M Oost,459254
640,6968535,Watergraafsmeer,M Oost,459254
641,6970409,Watergraafsmeer,M Oost,459254
642,6972293,Oud-Oost,M Oost,459254
643,6995483,Oud-Oost,M Oost,459254
644,6995588,IJburg - Zeeburgereiland,M Oost,459254
645,6996733,Oud-Oost,M Oost,459254
646,7005651,IJburg - Zeeburgereiland,M Oost,459254
647,7007415,Oud-Oost,M Oost,459254
648,7017061,Oostelijk Havengebied - Indische Buurt,M Oost,459254
649,7022942,Oostelijk Havengebied - Indische Buurt,M Oost,459254
650,7042321,Watergraafsmeer,M Oost,459254
651,7042388,Oostelijk Havengebied - Indische Buurt,M Oost,459254
652,7049011,Oud-Oost,M Oost,459254
653,7049205,Oud-Oost,M Oost,459254
654,7059787,Oud-Oost,M Oost,459254
655,7060397,Watergraafsmeer,M Oost,459254
656,7069429,Watergraafsmeer,M Oost,459254
657,7080545,Watergraafsmeer,M Oost,459254
658,7092555,Oud-Oost,M Oost,459254
659,7096471,Oud-Oost,M Oost,459254
660,7099079,Oud-Oost,M Oost,459254
661,7109857,IJburg - Zeeburgereiland,M Oost,459254
662,7110627,Oostelijk Havengebied - Indische Buurt,M Oost,459254
663,7131279,Oostelijk Havengebied - Indische Buurt,M Oost,459254
664,7167087,Oud-Oost,M Oost,459254
665,7167568,Oostelijk Havengebied - Indische Buurt,M Oost,459254
666,7174821,Oud-Oost,M Oost,459254
667,7177816,Oud-Oost,M Oost,459254
668,7177835,Oud-Oost,M Oost,459254
669,7179364,Oud-Oost,M Oost,459254
670,7194968,Oud-Oost,M Oost,459254
671,7197173,IJburg - Zeeburgereiland,M Oost,459254
672,7213232,Oostelijk Havengebied - Indische Buurt,M Oost,459254
673,7221970,Oud-Oost,M Oost,459254
674,7254879,Oud-Oost,M Oost,459254
675,7257372,Oostelijk Havengebied - Indische Buurt,M Oost,459254
676,7259759,Oud-Oost,M Oost,459254
677,7267984,Watergraafsmeer,M Oost,459254
678,7268810,Oostelijk Havengebied - Indische Buurt,M Oost,459254
679,7269508,Oud-Oost,M Oost,459254
680,7271836,Oud-Oost,M Oost,459254
681,7305938,Oostelijk Havengebied - Indische Buurt,M Oost,459254
682,7320476,Oostelijk Havengebied - Indische Buurt,M Oost,459254
683,7321352,Watergraafsmeer,M Oost,459254
684,7332812,IJburg - Zeeburgereiland,M Oost,459254
685,7332860,IJburg - Zeeburgereiland,M Oost,459254
686,7352638,Oud-Oost,M Oost,459254
687,7357862,Oostelijk Havengebied - Indische Buurt,M Oost,459254
688,7359834,IJburg - Zeeburgereiland,M Oost,459254
689,7382264,IJburg - Zeeburgereiland,M Oost,459254
690,7386205,Oostelijk Havengebied - Indische Buurt,M Oost,459254
691,7392040,Oud-Oost,M Oost,459254
692,7399936,Watergraafsmeer,M Oost,459254
693,7409083,Watergraafsmeer,M Oost,459254
694,7416224,Watergraafsmeer,M Oost,459254
695,7426189,Oud-Oost,M Oost,459254
696,7432036,Oud-Oost,M Oost,459254
697,7442668,Oud-Oost,M Oost,459254
698,7445462,Oud-Oost,M Oost,459254
699,7448268,IJburg - Zeeburgereiland,M Oost,459254
700,7448305,IJburg - Zeeburgereiland,M Oost,459254
701,7451855,Oud-Oost,M Oost,459254
702,7480748,IJburg - Zeeburgereiland,M Oost,459254
703,7480774,Oud-Oost,M Oost,459254
704,7486249,Oud-Oost,M Oost,459254
705,7505530,Oostelijk Havengebied - Indische Buurt,M Oost,459254
706,7506985,Oostelijk Havengebied - Indische Buurt,M Oost,459254
707,7511434,Oostelijk Havengebied - Indische Buurt,M Oost,459254
708,7523256,Oud-Oost,M Oost,459254
709,7527281,IJburg - Zeeburgereiland,M Oost,459254
710,7539820,Oostelijk Havengebied - Indische Buurt,M Oost,459254
711,7540069,Oostelijk Havengebied - Indische Buurt,M Oost,459254
712,7566127,Oud-Oost,M Oost,459254
713,7566493,Oud-Oost,M Oost,459254
714,7567512,Oud-Oost,M Oost,459254
715,7584256,Oostelijk Havengebied - Indische Buurt,M Oost,459254
716,7595349,Oostelijk Havengebied - Indische Buurt,M Oost,459254
717,7598022,Oud-Oost,M Oost,459254
718,7600991,Oud-Oost,M Oost,459254
719,7609822,Oud-Oost,M Oost,459254
720,7626486,Watergraafsmeer,M Oost,459254
721,7634886,Oud-Oost,M Oost,459254
722,7641548,Oostelijk Havengebied - Indische Buurt,M Oost,459254
723,7645716,Oostelijk Havengebied - Indische Buurt,M Oost,459254
724,7662899,Oud-Oost,M Oost,459254
725,7671152,Oostelijk Havengebied - Indische Buurt,M Oost,459254
726,7688548,IJburg - Zeeburgereiland,M Oost,459254
727,7690133,Oud-Oost,M Oost,459254
728,7696601,Oud-Oost,M Oost,459254
729,7705148,Watergraafsmeer,M Oost,459254
730,7714232,Oostelijk Havengebied - Indische Buurt,M Oost,459254
731,7719516,IJburg - Zeeburgereiland,M Oost,459254
732,7720748,Oud-Oost,M Oost,459254
733,7721446,Oud-Oost,M Oost,459254
734,7751187,Oostelijk Havengebied - Indische Buurt,M Oost,459254
735,7753672,Oud-Oost,M Oost,459254
736,7755405,Watergraafsmeer,M Oost,459254
737,7781563,Oostelijk Havengebied - Indische Buurt,M Oost,459254
738,7796139,Oud-Oost,M Oost,459254
739,7796512,Oud-Oost,M Oost,459254
740,7796621,Oostelijk Havengebied - Indische Buurt,M Oost,459254
741,7802486,Oud-Oost,M Oost,459254
742,7806425,Oud-Oost,M Oost,459254
743,7814872,Watergraafsmeer,M Oost,459254
744,7838274,Oud-Oost,M Oost,459254
745,7846014,Watergraafsmeer,M Oost,459254
746,7851291,Oostelijk Havengebied - Indische Buurt,M Oost,459254
747,7861803,Watergraafsmeer,M Oost,459254
748,7862192,Oostelijk Havengebied - Indische Buurt,M Oost,459254
749,7881227,Watergraafsmeer,M Oost,459254
750,7883592,Oud-Oost,M Oost,459254
751,7889965,Oud-Oost,M Oost,459254
752,7898257,Oostelijk Havengebied - Indische Buurt,M Oost,459254
753,7898987,IJburg - Zeeburgereiland,M Oost,459254
754,7909816,Oostelijk Havengebied - Indische Buurt,M Oost,459254
755,7912742,Oud-Oost,M Oost,459254
756,7925049,Oostelijk Havengebied - Indische Buurt,M Oost,459254
757,7929179,Oud-Oost,M Oost,459254
758,7941426,Oud-Oost,M Oost,459254
759,7961030,Watergraafsmeer,M Oost,459254
760,7976525,Oostelijk Havengebied - Indische Buurt,M Oost,459254
761,7998919,IJburg - Zeeburgereiland,M Oost,459254
762,8019373,Oud-Oost,M Oost,459254
763,8028683,Oud-Oost,M Oost,459254
764,8045709,Watergraafsmeer,M Oost,459254
765,8076260,Oud-Oost,M Oost,459254
766,8093651,Oostelijk Havengebied - Indische Buurt,M Oost,459254
767,8121856,Oostelijk Havengebied - Indische Buurt,M Oost,459254
768,8147571,Oud-Oost,M Oost,459254
769,8167933,Watergraafsmeer,M Oost,459254
770,8176659,Oostelijk Havengebied - Indische Buurt,M Oost,459254
771,8179101,Oud-Oost,M Oost,459254
772,8208823,Watergraafsmeer,M Oost,459254
773,8244471,Oud-Oost,M Oost,459254
774,8263224,Oostelijk Havengebied - Indische Buurt,M Oost,459254
775,8263903,Oostelijk Havengebied - Indische Buurt,M Oost,459254
776,8268203,Oostelijk Havengebied - Indische Buurt,M Oost,459254
777,8269919,Oostelijk Havengebied - Indische Buurt,M Oost,459254
778,8281503,Oud-Oost,M Oost,459254
779,8281663,Oostelijk Havengebied - Indische Buurt,M Oost,459254
780,8282138,Oud-Oost,M Oost,459254
781,8321319,Oostelijk Havengebied - Indische Buurt,M Oost,459254
782,8354523,Oostelijk Havengebied - Indische Buurt,M Oost,459254
783,8359684,Oostelijk Havengebied - Indische Buurt,M Oost,459254
784,8368239,Oud-Oost,M Oost,459254
785,8398522,Oostelijk Havengebied - Indische Buurt,M Oost,459254
786,8406764,Watergraafsmeer,M Oost,459254
787,8415776,Oostelijk Havengebied - Indische Buurt,M Oost,459254
788,8416232,Oud-Oost,M Oost,459254
789,8436001,Oostelijk Havengebied - Indische Buurt,M Oost,459254
790,8458099,Oostelijk Havengebied - Indische Buurt,M Oost,459254
791,8480664,Oud-Oost,M Oost,459254
792,8491307,Oud-Oost,M Oost,459254
793,8494215,Oostelijk Havengebied - Indische Buurt,M Oost,459254
794,8494318,Oostelijk Havengebied - Indische Buurt,M Oost,459254
795,8515188,IJburg - Zeeburgereiland,M Oost,459254
796,8525725,Oud-Oost,M Oost,459254
797,8527621,Oostelijk Havengebied - Indische Buurt,M Oost,459254
798,8544739,Watergraafsmeer,M Oost,459254
799,8544815,Oostelijk Havengebied - Indische Buurt,M Oost,459254
800,8560237,Oud-Oost,M Oost,459254
801,8562801,Oostelijk Havengebied - Indische Buurt,M Oost,459254
802,8573112,Oud-Oost,M Oost,459254
803,8579704,Watergraafsmeer,M Oost,459254
804,8590437,Oostelijk Havengebied - Indische Buurt,M Oost,459254
805,8590976,IJburg - Zeeburgereiland,M Oost,459254
806,8601253,Oud-Oost,M Oost,459254
807,8606715,Oostelijk Havengebied - Indische Buurt,M Oost,459254
808,8607603,Oostelijk Havengebied - Indische Buurt,M Oost,459254
809,8629015,Watergraafsmeer,M Oost,459254
810,8638872,Watergraafsmeer,M Oost,459254
811,8641456,Oostelijk Havengebied - Indische Buurt,M Oost,459254
812,8642711,Oostelijk Havengebied - Indische Buurt,M Oost,459254
813,8645335,Oud-Oost,M Oost,459254
814,8648306,Oostelijk Havengebied - Indische Buurt,M Oost,459254
815,8650287,Oostelijk Havengebied - Indische Buurt,M Oost,459254
816,8657220,Oostelijk Havengebied - Indische Buurt,M Oost,459254
817,8660693,Watergraafsmeer,M Oost,459254
818,8662759,IJburg - Zeeburgereiland,M Oost,459254
819,8699686,IJburg - Zeeburgereiland,M Oost,459254
820,8699956,Oostelijk Havengebied - Indische Buurt,M Oost,459254
821,8707883,IJburg - Zeeburgereiland,M Oost,459254
822,8717725,Oostelijk Havengebied - Indische Buurt,M Oost,459254
823,8725786,Oud-Oost,M Oost,459254
824,8726513,Watergraafsmeer,M Oost,459254
825,8744580,Oud-Oost,M Oost,459254
826,8754550,Oud-Oost,M Oost,459254
827,8755764,Oud-Oost,M Oost,459254
828,8756654,Watergraafsmeer,M Oost,459254
829,8759643,Oostelijk Havengebied - Indische Buurt,M Oost,459254
830,8764643,Oostelijk Havengebied - Indische Buurt,M Oost,459254
831,8766627,Oostelijk Havengebied - Indische Buurt,M Oost,459254
832,8771976,Oud-Oost,M Oost,459254
833,8778725,Oostelijk Havengebied - Indische Buurt,M Oost,459254
834,8788403,Oud-Oost,M Oost,459254
835,8798384,Watergraafsmeer,M Oost,459254
836,8809467,Oostelijk Havengebied - Indische Buurt,M Oost,459254
837,8826432,Oud-Oost,M Oost,459254
838,8828368,Oostelijk Havengebied - Indische Buurt,M Oost,459254
839,8835156,Oud-Oost,M Oost,459254
840,8873233,Oud-Oost,M Oost,459254
841,8877094,Watergraafsmeer,M Oost,459254
842,8895465,Watergraafsmeer,M Oost,459254
843,8897613,Oostelijk Havengebied - Indische Buurt,M Oost,459254
844,8912201,Oostelijk Havengebied - Indische Buurt,M Oost,459254
845,8920212,Watergraafsmeer,M Oost,459254
846,8933869,Oostelijk Havengebied - Indische Buurt,M Oost,459254
847,8958570,Oud-Oost,M Oost,459254
848,8959397,IJburg - Zeeburgereiland,M Oost,459254
849,8964889,Oud-Oost,M Oost,459254
850,8977362,Oud-Oost,M Oost,459254
851,8986191,Watergraafsmeer,M Oost,459254
852,8998709,Oud-Oost,M Oost,459254
853,9008662,Oud-Oost,M Oost,459254
854,9019783,Oud-Oost,M Oost,459254
855,9023035,Oud-Oost,M Oost,459254
856,9037568,Oud-Oost,M Oost,459254
857,9045210,Oud-Oost,M Oost,459254
858,9054138,Oud-Oost,M Oost,459254
859,9057489,Oostelijk Havengebied - Indische Buurt,M Oost,459254
860,9074947,Oud-Oost,M Oost,459254
861,9078916,Oud-Oost,M Oost,459254
862,9084235,Oostelijk Havengebied - Indische Buurt,M Oost,459254
863,9101002,Watergraafsmeer,M Oost,459254
864,9103703,Oostelijk Havengebied - Indische Buurt,M Oost,459254
865,9108470,Oostelijk Havengebied - Indische Buurt,M Oost,459254
866,9110045,IJburg - Zeeburgereiland,M Oost,459254
867,9123805,Oud-Oost,M Oost,459254
868,9133692,Oud-Oost,M Oost,459254
869,9142716,Oud-Oost,M Oost,459254
870,9147285,Watergraafsmeer,M Oost,459254
871,9161803,Oud-Oost,M Oost,459254
872,9165137,Oud-Oost,M Oost,459254
873,9176530,Oud-Oost,M Oost,459254
874,9185652,Oud-Oost,M Oost,459254
875,9193983,Oud-Oost,M Oost,459254
876,9195474,IJburg - Zeeburgereiland,M Oost,459254
877,9195990,IJburg - Zeeburgereiland,M Oost,459254
878,9247120,Oud-Oost,M Oost,459254
879,9252278,Oud-Oost,M Oost,459254
880,9263780,Oostelijk Havengebied - Indische Buurt,M Oost,459254
881,9320410,Oud-Oost,M Oost,459254
882,9322312,Oud-Oost,M Oost,459254
883,9322352,Oud-Oost,M Oost,459254
884,9339846,Oostelijk Havengebied - Indische Buurt,M Oost,459254
885,9343949,Oud-Oost,M Oost,459254
886,9345262,Watergraafsmeer,M Oost,459254
887,9345544,Oud-Oost,M Oost,459254
888,9353727,IJburg - Zeeburgereiland,M Oost,459254
889,9357030,Oud-Oost,M Oost,459254
890,9360964,Oud-Oost,M Oost,459254
891,9373807,Oud-Oost,M Oost,459254
892,9380260,Oud-Oost,M Oost,459254
893,9389703,Watergraafsmeer,M Oost,459254
894,9395510,Watergraafsmeer,M Oost,459254
895,9399527,Oud-Oost,M Oost,459254
896,9402905,Oostelijk Havengebied - Indische Buurt,M Oost,459254
897,9403324,IJburg - Zeeburgereiland,M Oost,459254
898,9410136,Oostelijk Havengebied - Indische Buurt,M Oost,459254
899,9442138,Watergraafsmeer,M Oost,459254
900,9450652,Oud-Oost,M Oost,459254
901,9457746,Oostelijk Havengebied - Indische Buurt,M Oost,459254
902,9459937,Oud-Oost,M Oost,459254
903,9460078,Watergraafsmeer,M Oost,459254
904,9460389,Oud-Oost,M Oost,459254
905,9461142,Watergraafsmeer,M Oost,459254
906,9462851,Oostelijk Havengebied - Indische Buurt,M Oost,459254
907,9468617,Oud-Oost,M Oost,459254
908,9470556,Oud-Oost,M Oost,459254
909,9475985,Watergraafsmeer,M Oost,459254
910,9476777,Watergraafsmeer,M Oost,459254
911,9483789,Watergraafsmeer,M Oost,459254
912,9503035,Oud-Oost,M Oost,459254
913,9504507,Oud-Oost,M Oost,459254
914,9509378,Oostelijk Havengebied - Indische Buurt,M Oost,459254
915,9521414,Oud-Oost,M Oost,459254
916,9525425,Oostelijk Havengebied - Indische Buurt,M Oost,459254
917,9539016,Watergraafsmeer,M Oost,459254
918,9553741,Watergraafsmeer,M Oost,459254
919,9558007,Watergraafsmeer,M Oost,459254
920,9569018,IJburg - Zeeburgereiland,M Oost,459254
921,9569885,Oud-Oost,M Oost,459254
922,9581513,Oostelijk Havengebied - Indische Buurt,M Oost,459254
923,9588219,Watergraafsmeer,M Oost,459254
924,9608455,Oostelijk Havengebied - Indische Buurt,M Oost,459254
925,9611898,Watergraafsmeer,M Oost,459254
926,9619069,Oostelijk Havengebied - Indische Buurt,M Oost,459254
927,9629614,Oud-Oost,M Oost,459254
928,9641683,Oostelijk Havengebied - Indische Buurt,M Oost,459254
929,9650371,Oud-Oost,M Oost,459254
930,9664124,Oud-Oost,M Oost,459254
931,9675163,Oud-Oost,M Oost,459254
932,9707369,Watergraafsmeer,M Oost,459254
933,9721227,Oostelijk Havengebied - Indische Buurt,M Oost,459254
934,9732180,Oostelijk Havengebied - Indische Buurt,M Oost,459254
935,9746645,Oostelijk Havengebied - Indische Buurt,M Oost,459254
936,9763444,Oud-Oost,M Oost,459254
937,9766629,Oostelijk Havengebied - Indische Buurt,M Oost,459254
938,9769837,IJburg - Zeeburgereiland,M Oost,459254
